date_report,Fraser,Interior,Island,Northern,Vancouver Coastal
2021-12-04,102.80744208146177,37.50546437229265,20.093850099878257,39.9237757827073,60.84780177065463
2021-12-05,20.656096491827437,4.843420895759647,1.0637920641112018,2.348457398982782,12.464778799379387
2021-12-06,0.0,0.0,0.0,0.0,0.0
2021-12-07,1.9972815946296252,5.215991733895005,0.5909955911728898,0.0,3.1161946998448466
2021-12-08,5.67648453210525,33.65556571156062,3.427774428802761,4.361420883825168,7.544471378571733
2021-12-09,0.0,0.0,0.0,0.0,0.0
2021-12-10,42.783874158645126,50.17287286889481,34.51414252449677,117.75836386327951,18.779173322749205
2021-12-11,16.18849292489275,32.662043476533,16.31147831637176,55.69198974730599,9.594599470574922
2021-12-12,0.0,0.0,0.0,0.0,0.0
2021-12-13,17.975534351666624,24.838055875690497,36.28712929801544,26.168525302951004,16.56503498338576
2021-12-14,5.781604616033126,18.007590509875612,14.538491542853091,11.406793080773515,8.692543110093519
2021-12-15,9.040327217797252,11.42550570281763,12.883703887569,10.400311338352322,14.760922262422955
2021-12-16,12.193929735633501,12.294837658466797,16.19327919813718,15.097226136317888,19.681229683230608
2021-12-17,9.776167805292376,16.268926598577277,17.375270380482963,13.084262651475502,23.453465372516472
2021-12-18,0.0,0.0,0.0,0.0,0.0
2021-12-19,0.0,0.0,0.0,0.0,0.0
2021-12-20,46.09515680237319,33.28299487342527,49.05263406734986,27.175007045372197,74.54265742523593
2021-12-21,22.022657582889813,17.138258554226447,23.87622188338475,7.716360025229143,43.052689932066954
2021-12-22,24.8083398069785,16.889877995469536,20.684845691051144,11.742286994913913,58.14163268921042
2021-12-23,38.94699109527769,15.275404363549656,29.31338132217534,17.781177449441067,72.16450883851223
2021-12-24,52.61260200590144,23.347772523149068,25.885606893372575,22.142598333266235,79.29895459868332
2021-12-25,72.69053803612556,18.131780789254066,35.22333723390423,14.426238308037092,55.27145336040596
2021-12-26,51.929321460370254,34.02813654969598,27.067598075718355,26.504019217091404,36.98431077973751
2021-12-27,42.15315365507788,36.38775185788658,24.585416592792217,17.781177449441067,28.86580353540489
2021-12-28,41.995473529186064,33.28299487342527,33.68674869685472,13.755250479756297,32.96605971941127
2021-12-29,83.62302676462457,46.44716448754123,36.52352753448459,33.21389749989935,46.82492562135282
2021-12-30,121.88673731437108,62.2193299686047,54.371594387905866,40.93025752512849,80.1190058354846
2021-12-31,102.17672157789451,39.740889401104795,51.298417313806844,43.27871492411128,79.13494435132307
